interaction_id,user_id,product_id,session_id,interaction_type,timestamp,dwell_time_ms
0aaefcb6-10e3-4534-a5ac-7d988a69260d,af459964-fb93-403f-8d59-bc4cea2b8a95,fd2f2ff0-2363-4f9d-a8db-227bf021d16a,230052a7-6529-4e9c-9c08-f7831dba19cb,click,29:58.0,6974
dd2ae458-064e-4f79-8195-676a19623569,af459964-fb93-403f-8d59-bc4cea2b8a95,58fd8edb-60ef-4856-bf1f-644ffc133d12,230052a7-6529-4e9c-9c08-f7831dba19cb,add_to_wishlist,34:46.2,4488
d38b61c6-19ee-4edf-8fc6-a5326599f84c,41cc1d8f-5ff0-443a-864f-caa1917c88ef,11be4dba-b87b-40c3-bad6-8ceb3e4d9bcc,2301a51b-c4be-4dfa-8526-733666c0baff,view,01:19.0,39453
2c655895-5290-4f2b-a263-5bb07af2cae3,e83bb50f-1b52-4569-9e73-2116e8a51d56,5db7f68a-425d-4723-a09f-5b4d0d50d58d,2308da9c-8e69-4bcc-8b6f-0c989f2f2db3,view,07:15.0,27235
2bc85561-242b-4c3c-a249-155b616760e3,e83bb50f-1b52-4569-9e73-2116e8a51d56,341db25d-1cfb-4b01-8303-070a169d0c56,2308da9c-8e69-4bcc-8b6f-0c989f2f2db3,click,07:54.0,2118
d0c13d65-6057-4e7f-b038-f22d8236f8f4,e83bb50f-1b52-4569-9e73-2116e8a51d56,341db25d-1cfb-4b01-8303-070a169d0c56,2308da9c-8e69-4bcc-8b6f-0c989f2f2db3,add_to_cart,08:00.4,4704
9d6e2f74-5d19-414e-acbe-3c140bfb0fd0,09d80429-b8df-4ecc-8bf8-893d8b243b73,e8d36c32-3f6c-416e-9c0a-98879c5a42a0,230a8342-bd55-487a-9464-340b76291692,view,25:33.0,79814
b84c15f4-21c5-482f-a98e-0616f6f3df6a,09d80429-b8df-4ecc-8bf8-893d8b243b73,111606d4-51dd-4751-b620-03fca7a12881,230a8342-bd55-487a-9464-340b76291692,click,27:37.5,3680
67df3f32-8766-4265-a19d-d23cdc8b6e28,2c5c29a8-6f45-4448-b994-b9bc4099f9b1,c2e39751-db17-424f-8d71-61ec7ecad424,2311028c-2907-43d6-b79d-f496cd41f43a,view,32:03.0,9386
bde45820-fb31-4f24-8869-6ef2661ec217,2c5c29a8-6f45-4448-b994-b9bc4099f9b1,db631d35-ff3a-4c56-89f8-423c58983a9b,2311028c-2907-43d6-b79d-f496cd41f43a,view,33:26.4,20943
98fc5049-3b2d-4a19-86fd-120bb48fb518,2c5c29a8-6f45-4448-b994-b9bc4099f9b1,daa08f70-8807-486e-b9fe-f8cc961016a2,2311028c-2907-43d6-b79d-f496cd41f43a,view,34:40.6,15222
b97c6a7a-7db9-4e07-ba76-591d0f5fead9,2c5c29a8-6f45-4448-b994-b9bc4099f9b1,c0e91f99-9cb4-4ee4-8ccc-06c6bb4f73a5,2311028c-2907-43d6-b79d-f496cd41f43a,click,36:30.2,1689
6e16faa6-3fc7-4477-95a7-add6e184f55e,2c5c29a8-6f45-4448-b994-b9bc4099f9b1,f1dc0e99-602f-4cfb-bf4a-6f0484b71078,2311028c-2907-43d6-b79d-f496cd41f43a,click,38:39.0,1384
52e76883-c6e9-467f-b330-3b80d5c9e175,2c5c29a8-6f45-4448-b994-b9bc4099f9b1,daa08f70-8807-486e-b9fe-f8cc961016a2,2311028c-2907-43d6-b79d-f496cd41f43a,add_to_cart,39:45.6,45543
8a173cf2-4edf-4617-9f28-0f4133ee4a5f,2c5c29a8-6f45-4448-b994-b9bc4099f9b1,daa08f70-8807-486e-b9fe-f8cc961016a2,2311028c-2907-43d6-b79d-f496cd41f43a,remove_from_cart,40:47.7,1373
dc4997c8-0788-45dd-b741-f097cd41bc74,2c5c29a8-6f45-4448-b994-b9bc4099f9b1,eaaf2b74-b09a-4bf5-b0b2-09021044cab8,2311028c-2907-43d6-b79d-f496cd41f43a,view,44:43.2,45049
c76180cb-4e9c-4008-a06f-5a84172ab79f,015dc404-220f-4421-81d5-1d35a39e3d0d,25a6c99c-d63c-4697-91ef-744b7879d605,23166a8b-f1cf-4a20-86a6-394ff71958ed,view,51:41.0,7059
00f0c81e-f08d-4804-928f-58b71003ef11,015dc404-220f-4421-81d5-1d35a39e3d0d,25a6c99c-d63c-4697-91ef-744b7879d605,23166a8b-f1cf-4a20-86a6-394ff71958ed,view,52:38.5,16955
29435323-e933-4d0a-9b92-d156e8374c7b,015dc404-220f-4421-81d5-1d35a39e3d0d,25a6c99c-d63c-4697-91ef-744b7879d605,23166a8b-f1cf-4a20-86a6-394ff71958ed,view,53:25.1,45401
2ed96a4a-08e8-445e-a800-ff65e006c403,e2254729-d296-45bf-beed-f69e6edbb049,4b9c83ae-69fe-4826-ac62-bae53913ea33,2316faf1-6ccd-4b0e-97e1-d2b0b3aeb0fa,view,08:19.0,11025
2d8f40e1-c28c-403a-b49a-29609bb217f3,e2254729-d296-45bf-beed-f69e6edbb049,d806394d-ab23-4159-8d7e-5a6f1c8a9ba9,2316faf1-6ccd-4b0e-97e1-d2b0b3aeb0fa,add_to_cart,10:58.0,17303
7e200809-5d95-412f-a9df-982388a08335,e2254729-d296-45bf-beed-f69e6edbb049,d806394d-ab23-4159-8d7e-5a6f1c8a9ba9,2316faf1-6ccd-4b0e-97e1-d2b0b3aeb0fa,remove_from_cart,12:07.9,680
57181458-5c91-409d-ad76-b1e788bf0c13,e2254729-d296-45bf-beed-f69e6edbb049,684ddd4e-85c7-4969-8e1e-224a92f777c2,2316faf1-6ccd-4b0e-97e1-d2b0b3aeb0fa,add_to_cart,12:32.7,9861
8df2d0b7-d631-4513-af54-ba47869fa2c1,7b59123f-9a18-41e0-8f4a-da1cd2de974a,32cbdbeb-fdde-4794-90d8-98fa95b22e01,2317c32f-73b2-42d4-850a-7b9bced6ab6b,view,27:59.0,76272
24437337-e8e6-4bc8-af95-a9a973e8428a,7b59123f-9a18-41e0-8f4a-da1cd2de974a,38d3fd25-8aa9-4331-9842-0a26eac88d91,2317c32f-73b2-42d4-850a-7b9bced6ab6b,click,32:24.6,1689
ef3d9df1-6e1e-4dd1-a913-e64d2dbb4c2c,7b59123f-9a18-41e0-8f4a-da1cd2de974a,6e9b539a-77ad-4307-acb5-f558f8b5cc6f,2317c32f-73b2-42d4-850a-7b9bced6ab6b,add_to_cart,32:32.0,12526
d8ae1dfe-5394-4b9f-9f01-7e4c0336f5f2,8be05460-e07c-485c-99ad-f76cd83da041,5d07bcd4-3670-4a0d-91f6-e36d7d335597,231a225c-f82c-4a31-b2cb-14c5fe6cca54,view,57:37.0,68257
259b528f-f2a3-4de3-a4e2-7c1b4ad667f8,8be05460-e07c-485c-99ad-f76cd83da041,4b4a84a2-6897-494a-9d37-329fb5c8da83,231a225c-f82c-4a31-b2cb-14c5fe6cca54,click,58:46.7,1131
32385935-f807-4a93-b83e-71c980f3228c,8be05460-e07c-485c-99ad-f76cd83da041,e83f78c2-e13c-4f66-a63b-27b3dc5348e5,231a225c-f82c-4a31-b2cb-14c5fe6cca54,add_to_cart,59:30.3,7635
27cfc774-b4c7-4a75-bae7-868ab2b52573,8be05460-e07c-485c-99ad-f76cd83da041,ee9a7086-5d93-4c5b-a734-9e573667ca43,231a225c-f82c-4a31-b2cb-14c5fe6cca54,add_to_cart,59:40.6,49731
62d34805-1092-48c5-b964-c1eaca342cdd,8be05460-e07c-485c-99ad-f76cd83da041,ee9a7086-5d93-4c5b-a734-9e573667ca43,231a225c-f82c-4a31-b2cb-14c5fe6cca54,remove_from_cart,00:42.3,1398
76cf0911-d766-4c00-bdf7-1101a8f8af8e,8be05460-e07c-485c-99ad-f76cd83da041,5d07bcd4-3670-4a0d-91f6-e36d7d335597,231a225c-f82c-4a31-b2cb-14c5fe6cca54,add_to_cart,01:04.4,61901
1c44d61d-a080-4d64-8c8b-cef2cc3dd8b8,7058940c-940c-4f74-98bb-3211ad09400f,920b6f6f-d113-4b7a-861b-b6bda3de9fdc,231c1c7e-244d-46be-8a10-74af9273e864,view,21:49.0,11990
03220010-1f4e-4e83-91c7-0edaa2f36dd2,7058940c-940c-4f74-98bb-3211ad09400f,c0e91f99-9cb4-4ee4-8ccc-06c6bb4f73a5,231c1c7e-244d-46be-8a10-74af9273e864,click,22:53.7,2265
49f7ebc5-bb7a-4c34-b70e-50ee2315c3bf,7058940c-940c-4f74-98bb-3211ad09400f,c1ab2206-9b50-4aaa-9446-f322d0976ea6,231c1c7e-244d-46be-8a10-74af9273e864,click,23:04.1,5950
8f37bb62-5599-4746-af5b-552f17454e84,7058940c-940c-4f74-98bb-3211ad09400f,dbe68f3f-99a8-4ef2-a103-908a6fca244d,231c1c7e-244d-46be-8a10-74af9273e864,add_to_cart,23:22.0,21037
49be26e4-cd60-40fd-adb8-2b6b3c6392ad,b50c260e-ca51-4a4c-902b-6b68fcc651f8,d39e47ca-8c95-4450-8edb-290c06bf0b0d,232212bd-de60-411c-b724-0b9643fc463e,view,56:37.0,20727
c5e4c75b-1179-4eec-b276-a1e94960ea1b,b50c260e-ca51-4a4c-902b-6b68fcc651f8,51aaaec0-3190-4437-bd77-d17378d85bb0,232212bd-de60-411c-b724-0b9643fc463e,view,05:28.9,7176
d81bc168-b02c-4c3b-ba7c-aa32a887676f,27462e79-68da-4ddd-8ae3-7b08e72784e3,2064f070-0165-45f0-9b89-382907c55c92,2322829a-f2ac-40f4-a879-fd3d5f5c9d5b,view,38:08.0,16166
483358b3-dc32-4746-95ea-5654513f3aba,27462e79-68da-4ddd-8ae3-7b08e72784e3,02287feb-fd4c-46db-bba2-c8fbd0059fe9,2322829a-f2ac-40f4-a879-fd3d5f5c9d5b,click,38:50.8,7210
59a88c59-035c-4afc-9af3-2786f52171c5,27462e79-68da-4ddd-8ae3-7b08e72784e3,02287feb-fd4c-46db-bba2-c8fbd0059fe9,2322829a-f2ac-40f4-a879-fd3d5f5c9d5b,click,39:29.0,880
00f879a8-88f1-45e4-b1c3-8b97389887d8,27462e79-68da-4ddd-8ae3-7b08e72784e3,02287feb-fd4c-46db-bba2-c8fbd0059fe9,2322829a-f2ac-40f4-a879-fd3d5f5c9d5b,click,39:29.0,880
d9a4ce0c-c4a9-46e9-984b-504bf218b798,27462e79-68da-4ddd-8ae3-7b08e72784e3,bbc99c6e-1552-4677-8a8f-61a2e541e6c8,2322829a-f2ac-40f4-a879-fd3d5f5c9d5b,add_to_wishlist,39:47.8,11017
8d47a140-a9eb-46cc-8bf0-57e34f2864cb,27462e79-68da-4ddd-8ae3-7b08e72784e3,bbc99c6e-1552-4677-8a8f-61a2e541e6c8,2322829a-f2ac-40f4-a879-fd3d5f5c9d5b,remove_from_wishlist,41:06.0,5714
5f8b7fc4-ed7c-44dd-a13e-3a87d85088e3,27462e79-68da-4ddd-8ae3-7b08e72784e3,9d0d4a96-a03b-4500-8e94-6ba5a7fd936e,2322829a-f2ac-40f4-a879-fd3d5f5c9d5b,view,41:49.3,17945
8f43dba6-1dc4-44bc-a216-9c798d759579,27462e79-68da-4ddd-8ae3-7b08e72784e3,bbc99c6e-1552-4677-8a8f-61a2e541e6c8,2322829a-f2ac-40f4-a879-fd3d5f5c9d5b,click,42:14.8,2538
45eca3be-b5c4-4741-867b-efac83d1729f,27462e79-68da-4ddd-8ae3-7b08e72784e3,684ddd4e-85c7-4969-8e1e-224a92f777c2,2322829a-f2ac-40f4-a879-fd3d5f5c9d5b,add_to_cart,42:35.3,9432
6e22a629-b8c6-4621-bebf-bb435c8d1f2e,6b3f9ae8-e0b2-4815-a5b7-4d1847924ab8,c1ab2206-9b50-4aaa-9446-f322d0976ea6,23239a74-ea7e-4c0c-bb79-1b204cd6441a,view,43:48.0,17276
9cd37e19-ad65-4d61-89ad-54764fc5d9ac,6b3f9ae8-e0b2-4815-a5b7-4d1847924ab8,35bf8754-29bb-463a-a710-839011ee78ab,23239a74-ea7e-4c0c-bb79-1b204cd6441a,view,44:56.9,33110
bb69f538-023b-4f22-917b-33c340693923,6b3f9ae8-e0b2-4815-a5b7-4d1847924ab8,e5cd5b01-94fc-42ef-b787-9ef2623fb03d,23239a74-ea7e-4c0c-bb79-1b204cd6441a,add_to_wishlist,49:06.6,13086
931fff82-ad15-481f-a074-a054ad0db202,6b3f9ae8-e0b2-4815-a5b7-4d1847924ab8,e5cd5b01-94fc-42ef-b787-9ef2623fb03d,23239a74-ea7e-4c0c-bb79-1b204cd6441a,remove_from_wishlist,51:45.8,3008
b43abf7a-c014-4794-83d6-e066a377f2ab,6b3f9ae8-e0b2-4815-a5b7-4d1847924ab8,6a0a57f4-080a-43ec-9a43-e8503602e4d7,23239a74-ea7e-4c0c-bb79-1b204cd6441a,view,57:15.3,13419
5d627df6-3bb3-40d3-860d-e4fa8ee543f4,6b3f9ae8-e0b2-4815-a5b7-4d1847924ab8,eaaf2b74-b09a-4bf5-b0b2-09021044cab8,23239a74-ea7e-4c0c-bb79-1b204cd6441a,view,00:17.7,30657
a7d81c30-3b4b-4e4b-ab09-a8b1b95c1c80,6b3f9ae8-e0b2-4815-a5b7-4d1847924ab8,eaaf2b74-b09a-4bf5-b0b2-09021044cab8,23239a74-ea7e-4c0c-bb79-1b204cd6441a,view,00:17.7,30657
0cbc948f-6736-46a2-84b7-58e52fa34c0d,6b3f9ae8-e0b2-4815-a5b7-4d1847924ab8,eaaf2b74-b09a-4bf5-b0b2-09021044cab8,23239a74-ea7e-4c0c-bb79-1b204cd6441a,view,02:46.8,39296
df334a91-dd8a-496d-8dd9-cdd558891292,6b3f9ae8-e0b2-4815-a5b7-4d1847924ab8,6d7c422e-e9bc-432a-98f7-7c8829437f0b,23239a74-ea7e-4c0c-bb79-1b204cd6441a,click,04:50.4,3115
eb981901-c96e-4196-950a-5d303b6b22e5,6b3f9ae8-e0b2-4815-a5b7-4d1847924ab8,eaaf2b74-b09a-4bf5-b0b2-09021044cab8,23239a74-ea7e-4c0c-bb79-1b204cd6441a,add_to_cart,05:45.3,20820
5bb6ca1c-bdb1-49bb-ae2e-debf1eb70740,7295972b-4f00-4ab3-b08a-9c8660bc3ea2,dbe68f3f-99a8-4ef2-a103-908a6fca244d,2324ad60-a7de-4674-afea-2ad5cf8b8fe3,view,10:40.0,20217
e85d1bae-5ff4-4b8b-8dd4-d051fa7bee7e,7295972b-4f00-4ab3-b08a-9c8660bc3ea2,6e9b539a-77ad-4307-acb5-f558f8b5cc6f,2324ad60-a7de-4674-afea-2ad5cf8b8fe3,view,11:33.7,27176
ae4887c2-c321-41af-9cc8-0cf9ac16ba4b,7295972b-4f00-4ab3-b08a-9c8660bc3ea2,dbe68f3f-99a8-4ef2-a103-908a6fca244d,2324ad60-a7de-4674-afea-2ad5cf8b8fe3,view,12:06.1,23150
f935e9d9-7285-49f5-a86a-5d7fe1326177,7295972b-4f00-4ab3-b08a-9c8660bc3ea2,d477e2b1-796a-4d3e-9c83-a22d09ade40a,2324ad60-a7de-4674-afea-2ad5cf8b8fe3,view,12:35.4,25435
74da23ea-2b28-406c-b114-2205d13d37ac,f9b164be-cdd1-4a4e-a08a-89c46591b86d,307342c5-b6cc-4cfe-814e-feaa722977df,23372233-a667-42a4-b52a-85c0fc03dfdb,view,03:29.0,6665
8fff7e9b-4aad-4d39-9148-6dc850085426,f9b164be-cdd1-4a4e-a08a-89c46591b86d,e9f96c73-5388-4116-b3e3-c0ab5e0e98ac,23372233-a667-42a4-b52a-85c0fc03dfdb,view,06:04.8,26214
1725d43e-8c68-4563-afba-32c63c51062b,f9b164be-cdd1-4a4e-a08a-89c46591b86d,17f2285d-1707-4b77-b944-6f7f3db9360b,23372233-a667-42a4-b52a-85c0fc03dfdb,click,07:18.4,1737
4e8007a2-8602-47f4-a1a2-ef88d36c0921,f9b164be-cdd1-4a4e-a08a-89c46591b86d,e5cd5b01-94fc-42ef-b787-9ef2623fb03d,23372233-a667-42a4-b52a-85c0fc03dfdb,add_to_cart,08:20.9,9719
d429a208-9e8e-47c7-b8d9-ef09df1677bd,4ee17653-62d7-467f-8438-e5870e4b617e,ba2e26b1-16e7-4b86-9e48-ab24dc3c26ff,233ed5f6-c276-4ed3-9637-52eb7066cbc1,view,40:22.0,15439
3b5faae0-f706-47c0-8ef3-721b6bbb757a,4ee17653-62d7-467f-8438-e5870e4b617e,37845217-759a-40e1-957d-406a266e4489,233ed5f6-c276-4ed3-9637-52eb7066cbc1,view,43:30.7,29559
25c184c6-a29e-4e4a-8ea7-3f69f449918e,53430b06-15c5-4cf1-a4a0-6f83c09aec66,6de47591-d28c-45c7-8b9f-77b946d53172,23433341-201d-4971-8e4c-7e309d9e900e,view,24:44.0,14565
c414e722-399c-4f29-9c49-54b05dcf5e96,53430b06-15c5-4cf1-a4a0-6f83c09aec66,6de47591-d28c-45c7-8b9f-77b946d53172,23433341-201d-4971-8e4c-7e309d9e900e,view,24:44.0,14565
ecd037b6-3e52-4471-9331-72cd1d1e30dd,53430b06-15c5-4cf1-a4a0-6f83c09aec66,b47d09df-cbf3-4a7e-a7dc-3d8fba9ede4c,23433341-201d-4971-8e4c-7e309d9e900e,click,28:16.6,6344
9c8612df-44b2-403e-be26-f03c3c7aee9f,53430b06-15c5-4cf1-a4a0-6f83c09aec66,82e46c00-73fc-4f52-8c42-59ea245bae9b,23433341-201d-4971-8e4c-7e309d9e900e,click,31:36.8,2450
c47375e2-b372-4b9b-8c68-49ead3f1a74d,53430b06-15c5-4cf1-a4a0-6f83c09aec66,2a7bba5f-219a-47a0-9a6d-071dd9124dbf,23433341-201d-4971-8e4c-7e309d9e900e,add_to_wishlist,31:46.9,15956
63dd5dfd-6978-49bc-ac6d-d3db2b234762,53430b06-15c5-4cf1-a4a0-6f83c09aec66,2a7bba5f-219a-47a0-9a6d-071dd9124dbf,23433341-201d-4971-8e4c-7e309d9e900e,remove_from_wishlist,32:43.4,3196
48953414-1fd0-47c1-bde8-79cee84fde07,53430b06-15c5-4cf1-a4a0-6f83c09aec66,c0e91f99-9cb4-4ee4-8ccc-06c6bb4f73a5,23433341-201d-4971-8e4c-7e309d9e900e,view,35:27.8,24218
830832c9-19dc-44a3-a24c-7e673022616c,53430b06-15c5-4cf1-a4a0-6f83c09aec66,f90833ef-1b54-4103-9584-9d2cd2bcca3a,23433341-201d-4971-8e4c-7e309d9e900e,click,36:01.2,788
7f9d7728-06a6-41f4-bf34-8f74b8f5f512,53430b06-15c5-4cf1-a4a0-6f83c09aec66,cb5e6bbc-ea52-40e0-a731-ebca25c3e3d9,23433341-201d-4971-8e4c-7e309d9e900e,add_to_wishlist,36:11.9,5858
65bf7713-f4ce-46a0-8478-e7550bc630fc,1d915659-c9f5-4c24-947d-ac08255d6130,356b91c4-74fa-4ed5-8a5c-6a6f740905ce,23443660-5889-4e0b-831f-7d5833c1ece2,view,04:18.0,41877
48a6996e-8825-420e-acfc-09ad6b3ca254,1d915659-c9f5-4c24-947d-ac08255d6130,5a8ba49f-924c-43ff-b90f-b578956a0f9d,23443660-5889-4e0b-831f-7d5833c1ece2,view,07:27.8,17655
16e994af-1b6a-4b8e-8475-fa35624c7d15,1d915659-c9f5-4c24-947d-ac08255d6130,95522b08-5910-4d1f-ae0a-5111d2ccc3d4,23443660-5889-4e0b-831f-7d5833c1ece2,click,09:50.2,4921
4fdef8cb-4ec9-45e5-a1c7-7b0fe583e1cf,1d915659-c9f5-4c24-947d-ac08255d6130,5a8ba49f-924c-43ff-b90f-b578956a0f9d,23443660-5889-4e0b-831f-7d5833c1ece2,view,10:06.7,18346
ebd66d68-b73e-480e-831f-bc5cba6ef7c7,1d915659-c9f5-4c24-947d-ac08255d6130,cf301c21-300a-451e-ae20-31f93b065422,23443660-5889-4e0b-831f-7d5833c1ece2,click,13:42.0,4168
b05c83b9-ae5d-4fe6-a4ce-e3a1c417c12f,1d915659-c9f5-4c24-947d-ac08255d6130,cf301c21-300a-451e-ae20-31f93b065422,23443660-5889-4e0b-831f-7d5833c1ece2,click,13:42.0,4168
faee6c04-7904-455f-a309-b4a7c8b817c7,1d915659-c9f5-4c24-947d-ac08255d6130,5a8ba49f-924c-43ff-b90f-b578956a0f9d,23443660-5889-4e0b-831f-7d5833c1ece2,add_to_cart,13:47.9,5985
9ed154e6-d31d-4947-ace8-531bbe8b68ec,4fa9525d-4919-471d-bb01-d36283c09ea5,ae3fe3bb-7a01-4c97-9e6a-943d8e185c3a,23461793-7d61-41a9-bb56-e2cd83e05bc8,view,50:34.0,16565
883c78c0-76bd-4c13-bb51-19b804e9cec3,2f7bf8f9-5ea9-43d3-8172-8825aaf60c00,f81e1fd5-a01b-4fbe-81d6-5dc5ab19b03c,235367ec-df94-4577-b4f3-51ddd610a337,view,30:28.0,101529
c4ca1c79-4aa0-4709-ab95-7bacb78aaab9,2f7bf8f9-5ea9-43d3-8172-8825aaf60c00,db62d281-8a73-4fbb-96fb-28cf2ba7a970,235367ec-df94-4577-b4f3-51ddd610a337,view,36:14.3,10687
66fe3800-d139-4c1f-926e-d073c3afd8df,2f7bf8f9-5ea9-43d3-8172-8825aaf60c00,db62d281-8a73-4fbb-96fb-28cf2ba7a970,235367ec-df94-4577-b4f3-51ddd610a337,click,46:28.8,1140
6c231272-ec3b-4e98-9c17-28f6f19786a0,ed908c6a-c745-47fc-ba56-d1bb70c169b8,fb249de3-d64f-4b3c-88c8-623a3addd73f,23553d05-5e56-4002-b08e-ba636f5a8a08,view,14:32.0,18297
1756cd6e-7f11-4c8e-a668-8bb3e0adf956,ed908c6a-c745-47fc-ba56-d1bb70c169b8,c1ab2206-9b50-4aaa-9446-f322d0976ea6,23553d05-5e56-4002-b08e-ba636f5a8a08,add_to_cart,18:30.6,15398
eb5faecd-02c8-43fa-a62d-c27001325e23,ed908c6a-c745-47fc-ba56-d1bb70c169b8,6d7c422e-e9bc-432a-98f7-7c8829437f0b,23553d05-5e56-4002-b08e-ba636f5a8a08,add_to_cart,20:21.6,25367
f2a37c0f-7a90-4074-afbf-0e08a2205894,ebfa52d4-8028-4955-b4d2-7af42004bade,e83f78c2-e13c-4f66-a63b-27b3dc5348e5,235686cc-a3da-4f57-9d3a-9cfe0ef86415,view,30:58.0,38569
e1604c39-d9e7-4b6f-8a29-7c453e1abf0d,ebfa52d4-8028-4955-b4d2-7af42004bade,4443c97f-0e31-4d06-8bce-d0987a75218e,235686cc-a3da-4f57-9d3a-9cfe0ef86415,click,35:47.3,2356
97ba9271-f9d3-4d64-be16-d308a86f2af7,ebfa52d4-8028-4955-b4d2-7af42004bade,56afe0c3-52da-439b-83c2-e7eedb2324de,235686cc-a3da-4f57-9d3a-9cfe0ef86415,add_to_wishlist,38:14.4,5941
aee1df4a-e68d-4e14-8cd4-f1e2f29c66ca,ebfa52d4-8028-4955-b4d2-7af42004bade,5de0a820-43c1-4d74-b371-3bb4e115ce33,235686cc-a3da-4f57-9d3a-9cfe0ef86415,click,42:44.2,723
912a9d28-3879-499a-951c-0f4ba8a3b37a,ebfa52d4-8028-4955-b4d2-7af42004bade,b6fdd176-e7cc-4d06-aaef-cf87a05aa90c,235686cc-a3da-4f57-9d3a-9cfe0ef86415,add_to_wishlist,43:59.7,4917
44836b44-3b7a-43f1-bbea-bf049d5f6c97,ebfa52d4-8028-4955-b4d2-7af42004bade,56afe0c3-52da-439b-83c2-e7eedb2324de,235686cc-a3da-4f57-9d3a-9cfe0ef86415,remove_from_wishlist,49:31.8,5317
aa274ed1-de9b-4712-878d-fc65c6532f31,ebfa52d4-8028-4955-b4d2-7af42004bade,3b27636c-a2bd-4c64-b03c-ac8bf64ce0bc,235686cc-a3da-4f57-9d3a-9cfe0ef86415,view,50:34.5,9840
16282b5f-3030-4964-b1f1-5c45f77fe9ba,a84f803d-5186-46ff-b8b5-e130201b6a3e,6e9b539a-77ad-4307-acb5-f558f8b5cc6f,235a77c2-5f4b-47af-95d1-521e9319d74a,view,32:32.0,16526
0155efaf-198f-49e5-89f7-e42dd736f0b7,a84f803d-5186-46ff-b8b5-e130201b6a3e,6e9b539a-77ad-4307-acb5-f558f8b5cc6f,235a77c2-5f4b-47af-95d1-521e9319d74a,view,33:17.6,8139
0b7406b2-b6ca-4369-850e-d90461ca5557,a84f803d-5186-46ff-b8b5-e130201b6a3e,6e9b539a-77ad-4307-acb5-f558f8b5cc6f,235a77c2-5f4b-47af-95d1-521e9319d74a,view,33:17.6,8139
5bef1314-1977-46ba-bc11-e4ccd612a2bf,a84f803d-5186-46ff-b8b5-e130201b6a3e,6e9b539a-77ad-4307-acb5-f558f8b5cc6f,235a77c2-5f4b-47af-95d1-521e9319d74a,view,34:19.9,11129
c429cd8d-23a8-430e-a1c8-c9db4d2c2766,d42050ff-9c84-4c16-af5e-23a487bf31d2,f783efeb-a6ed-49c6-91d6-503568d2d5ab,2361926e-4e5c-410f-8f95-b24523a2b3b9,view,48:44.0,10113
5f662a52-e343-42af-95ab-a40ffec77cf0,d42050ff-9c84-4c16-af5e-23a487bf31d2,f783efeb-a6ed-49c6-91d6-503568d2d5ab,2361926e-4e5c-410f-8f95-b24523a2b3b9,click,49:50.7,4109
c3584834-7411-4c34-a495-9f5105a7e2ad,d42050ff-9c84-4c16-af5e-23a487bf31d2,f783efeb-a6ed-49c6-91d6-503568d2d5ab,2361926e-4e5c-410f-8f95-b24523a2b3b9,add_to_wishlist,51:44.1,5539
e91d420a-7c23-49ef-85ca-1ad9860bf2de,6ae3d123-6f0f-4a0c-96c2-8c49a6aa2128,8a4aa0a6-d37e-40e7-bb35-dc8391877fb8,2364bbfa-98f2-447d-8022-acab3bc5812e,view,45:18.0,47554
a995d189-0a0a-4dd0-b4dd-ecf2239ab272,6ae3d123-6f0f-4a0c-96c2-8c49a6aa2128,8a4aa0a6-d37e-40e7-bb35-dc8391877fb8,2364bbfa-98f2-447d-8022-acab3bc5812e,add_to_wishlist,46:56.9,5457
d357c0d9-41b8-4d47-a71c-a4a9610224e0,6ae3d123-6f0f-4a0c-96c2-8c49a6aa2128,8a4aa0a6-d37e-40e7-bb35-dc8391877fb8,2364bbfa-98f2-447d-8022-acab3bc5812e,remove_from_wishlist,47:20.3,1256
f94be0e9-b271-4624-b20d-330178df864d,6ae3d123-6f0f-4a0c-96c2-8c49a6aa2128,f2387fa4-954d-4c92-8a3c-e7f2a02c906a,2364bbfa-98f2-447d-8022-acab3bc5812e,view,48:26.2,300000
cd7e8614-236b-45e3-9ac4-dde0e4d40413,6ae3d123-6f0f-4a0c-96c2-8c49a6aa2128,43895bf6-b6a7-40c0-b2e5-cb809f94758a,2364bbfa-98f2-447d-8022-acab3bc5812e,view,53:37.2,17618
3525d069-1e42-450a-bc6c-ffc562603607,6ae3d123-6f0f-4a0c-96c2-8c49a6aa2128,8a4aa0a6-d37e-40e7-bb35-dc8391877fb8,2364bbfa-98f2-447d-8022-acab3bc5812e,view,54:48.1,6789
17393673-e8ce-4699-9ad1-887e5bb875a4,6ae3d123-6f0f-4a0c-96c2-8c49a6aa2128,1b88c220-2477-400b-8c69-32023804437b,2364bbfa-98f2-447d-8022-acab3bc5812e,view,55:09.7,5768
f07a739a-3278-4606-8a86-f3bde65d631c,6ae3d123-6f0f-4a0c-96c2-8c49a6aa2128,69d601f4-c980-470c-8c59-755e9aecf91b,2364bbfa-98f2-447d-8022-acab3bc5812e,click,55:37.1,2884
84ea0c8e-b36d-4b7a-84ae-24e00f286126,eed54fa3-a944-4bed-b508-594bbeee9606,f81e1fd5-a01b-4fbe-81d6-5dc5ab19b03c,2365b4a4-5b2e-4c63-a96c-eee0db06de5f,view,47:17.0,19201
edaef971-7a02-4087-a714-1e80d835e4e6,eed54fa3-a944-4bed-b508-594bbeee9606,f81e1fd5-a01b-4fbe-81d6-5dc5ab19b03c,2365b4a4-5b2e-4c63-a96c-eee0db06de5f,view,47:17.0,19201
